,dataset,a,w,method,tlb
19559,PhalangesOutlinesCorrect,9,9,SPARTAN,0.6662168983787121
19560,PhalangesOutlinesCorrect,10,9,SAX,0.1561652250630252
19561,PhalangesOutlinesCorrect,10,9,SFA,0.4658109560321999
19563,PhalangesOutlinesCorrect,10,9,SPARTAN_woDAA,0.5987542301118147
19564,PhalangesOutlinesCorrect,10,9,SPARTAN,0.6688247747714352
19565,PhalangesOutlinesCorrect,4,10,SAX,0.0120415020487482
19566,PhalangesOutlinesCorrect,4,10,SFA,0.2694873777109993
19568,PhalangesOutlinesCorrect,4,10,SPARTAN_woDAA,0.3300241267241056
19569,PhalangesOutlinesCorrect,4,10,SPARTAN,0.5018446825992465
19570,PhalangesOutlinesCorrect,5,10,SAX,0.02275719564544
19571,PhalangesOutlinesCorrect,5,10,SFA,0.332363160474581
19573,PhalangesOutlinesCorrect,5,10,SPARTAN_woDAA,0.3951807662611489
19574,PhalangesOutlinesCorrect,5,10,SPARTAN,0.5160879486018867
19575,PhalangesOutlinesCorrect,6,10,SAX,0.0497376580003739
19576,PhalangesOutlinesCorrect,6,10,SFA,0.3800701999518417
19578,PhalangesOutlinesCorrect,6,10,SPARTAN_woDAA,0.4668218095650031
19579,PhalangesOutlinesCorrect,6,10,SPARTAN,0.5261645574399545
19580,PhalangesOutlinesCorrect,7,10,SAX,0.072787071206306
19581,PhalangesOutlinesCorrect,7,10,SFA,0.4134203088797335
19583,PhalangesOutlinesCorrect,7,10,SPARTAN_woDAA,0.500752702300896
19584,PhalangesOutlinesCorrect,7,10,SPARTAN,0.5408361056940225
19585,PhalangesOutlinesCorrect,8,10,SAX,0.0840671040700763
19586,PhalangesOutlinesCorrect,8,10,SFA,0.4463500903010283
19588,PhalangesOutlinesCorrect,8,10,SPARTAN_woDAA,0.5478571015295277
19589,PhalangesOutlinesCorrect,8,10,SPARTAN,0.6675082378306905
19590,PhalangesOutlinesCorrect,9,10,SAX,0.1213274299296383
19591,PhalangesOutlinesCorrect,9,10,SFA,0.4673495210178846
19593,PhalangesOutlinesCorrect,9,10,SPARTAN_woDAA,0.5708395131253898
19594,PhalangesOutlinesCorrect,9,10,SPARTAN,0.670085228475526
19595,PhalangesOutlinesCorrect,10,10,SAX,0.1483153357331905
19596,PhalangesOutlinesCorrect,10,10,SFA,0.4868011465718278
19598,PhalangesOutlinesCorrect,10,10,SPARTAN_woDAA,0.6032979527990979
19599,PhalangesOutlinesCorrect,10,10,SPARTAN,0.6783200150889335
19600,ArrowHead,4,4,SAX,0.0057795918367346
19601,ArrowHead,4,4,SFA,0.1156157717703233
19603,ArrowHead,4,4,SPARTAN_woDAA,0.2226424332589506
19604,ArrowHead,4,4,SPARTAN,0.3297138817723616
19605,ArrowHead,5,4,SAX,0.0118173567788581
19606,ArrowHead,5,4,SFA,0.1473216631243712
19608,ArrowHead,5,4,SPARTAN_woDAA,0.2648437061132249
19609,ArrowHead,5,4,SPARTAN,0.3499983338832459
19610,ArrowHead,6,4,SAX,0.0162840525327612
19611,ArrowHead,6,4,SFA,0.1814773786385946
19613,ArrowHead,6,4,SPARTAN_woDAA,0.3379535366518308
19614,ArrowHead,6,4,SPARTAN,0.3718021481593648
19615,ArrowHead,7,4,SAX,0.0219017353914646
19616,ArrowHead,7,4,SFA,0.1984441570266523
19618,ArrowHead,7,4,SPARTAN_woDAA,0.3688959140098186
19619,ArrowHead,7,4,SPARTAN,0.4028220437707683
19620,ArrowHead,8,4,SAX,0.0276605942658496
19621,ArrowHead,8,4,SFA,0.2026534716613311
19623,ArrowHead,8,4,SPARTAN_woDAA,0.4240546146736992
19624,ArrowHead,8,4,SPARTAN,0.450056759640792
19625,ArrowHead,9,4,SAX,0.0336301214524389
19626,ArrowHead,9,4,SFA,0.2185504711462727
19628,ArrowHead,9,4,SPARTAN_woDAA,0.42624537647319
19629,ArrowHead,9,4,SPARTAN,0.450056759640792
19630,ArrowHead,10,4,SAX,0.0422578087466791
19631,ArrowHead,10,4,SFA,0.229675859236124
19633,ArrowHead,10,4,SPARTAN_woDAA,0.4414740499324929
19634,ArrowHead,10,4,SPARTAN,0.4661383735174643
19635,ArrowHead,4,5,SAX,0.0508453540340393
19636,ArrowHead,4,5,SFA,0.1888567249833811
19638,ArrowHead,4,5,SPARTAN_woDAA,0.2341679234133142
19639,ArrowHead,4,5,SPARTAN,0.3499983338832459
19640,ArrowHead,5,5,SAX,0.06883524685348
19641,ArrowHead,5,5,SFA,0.257661157529673
19643,ArrowHead,5,5,SPARTAN_woDAA,0.2782161025187822
19644,ArrowHead,5,5,SPARTAN,0.3718021481593648
19645,ArrowHead,6,5,SAX,0.0783704340454861
19646,ArrowHead,6,5,SFA,0.303429809669392
19648,ArrowHead,6,5,SPARTAN_woDAA,0.352365927071405
19649,ArrowHead,6,5,SPARTAN,0.4028220437707683
19650,ArrowHead,7,5,SAX,0.1130758513949009
19651,ArrowHead,7,5,SFA,0.3284641794651596
19653,ArrowHead,7,5,SPARTAN_woDAA,0.3841857616114904
19654,ArrowHead,7,5,SPARTAN,0.4299837221075001
19655,ArrowHead,8,5,SAX,0.1249543177349418
19656,ArrowHead,8,5,SFA,0.3499050833574766
19658,ArrowHead,8,5,SPARTAN_woDAA,0.4401531606999018
19659,ArrowHead,8,5,SPARTAN,0.4845953179903166
19660,ArrowHead,9,5,SAX,0.1534811115158001
19661,ArrowHead,9,5,SFA,0.3751251833939297
19663,ArrowHead,9,5,SPARTAN_woDAA,0.4424072000807575
19664,ArrowHead,9,5,SPARTAN,0.4845953179903166
19665,ArrowHead,10,5,SAX,0.172433647729541
19666,ArrowHead,10,5,SFA,0.3971298194989172
19668,ArrowHead,10,5,SPARTAN_woDAA,0.4593986271850266
19669,ArrowHead,10,5,SPARTAN,0.4896122415954774
19670,ArrowHead,4,6,SAX,0.032934768576897
19671,ArrowHead,4,6,SFA,0.1979153335969459
19673,ArrowHead,4,6,SPARTAN_woDAA,0.2485745062310949
19674,ArrowHead,4,6,SPARTAN,0.3718021481593648
19675,ArrowHead,5,6,SAX,0.0369857243727235
19676,ArrowHead,5,6,SFA,0.26795513258747
19678,ArrowHead,5,6,SPARTAN_woDAA,0.2953117152140421
19679,ArrowHead,5,6,SPARTAN,0.4028220437707683
19680,ArrowHead,6,6,SAX,0.0544707900331486
19681,ArrowHead,6,6,SFA,0.3133704997340882
19683,ArrowHead,6,6,SPARTAN_woDAA,0.371146524300367
19684,ArrowHead,6,6,SPARTAN,0.4185224921487107
19685,ArrowHead,7,6,SAX,0.0640156865342246
19686,ArrowHead,7,6,SFA,0.3382248317168088
19688,ArrowHead,7,6,SPARTAN_woDAA,0.4026223012479559
19689,ArrowHead,7,6,SPARTAN,0.4384612244327174
19690,ArrowHead,8,6,SAX,0.0716045417493114
19691,ArrowHead,8,6,SFA,0.3620104493578671
19693,ArrowHead,8,6,SPARTAN_woDAA,0.4605253005779961
19694,ArrowHead,8,6,SPARTAN,0.4969279174553513
19695,ArrowHead,9,6,SAX,0.0833957711305461
19696,ArrowHead,9,6,SFA,0.3873551379114918
19698,ArrowHead,9,6,SPARTAN_woDAA,0.4635095429487085
19699,ArrowHead,9,6,SPARTAN,0.5140132433811802
19700,ArrowHead,10,6,SAX,0.0909111452406513
19701,ArrowHead,10,6,SFA,0.4095322783434559
19703,ArrowHead,10,6,SPARTAN_woDAA,0.4798423953723895
19704,ArrowHead,10,6,SPARTAN,0.5140132433811802
19705,ArrowHead,4,7,SAX,0.06381631896474
19706,ArrowHead,4,7,SFA,0.2379914883870646
19708,ArrowHead,4,7,SPARTAN_woDAA,0.2628570331804752
19709,ArrowHead,4,7,SPARTAN,0.4028220437707683
19710,ArrowHead,5,7,SAX,0.1077814840454518
19711,ArrowHead,5,7,SFA,0.3192467873250278
19713,ArrowHead,5,7,SPARTAN_woDAA,0.3107161235172017
19714,ArrowHead,5,7,SPARTAN,0.4185224921487107
19715,ArrowHead,6,7,SAX,0.1507462443011567
19716,ArrowHead,6,7,SFA,0.3691757862854556
19718,ArrowHead,6,7,SPARTAN_woDAA,0.3895391677344655
19719,ArrowHead,6,7,SPARTAN,0.4468984551443029
19720,ArrowHead,7,7,SAX,0.1738682402220601
19721,ArrowHead,7,7,SFA,0.3993299905838238
19723,ArrowHead,7,7,SPARTAN_woDAA,0.4219054988017952
19724,ArrowHead,7,7,SPARTAN,0.4561320730708771
19725,ArrowHead,8,7,SAX,0.2022252627093918
19726,ArrowHead,8,7,SFA,0.4241503969531831
19728,ArrowHead,8,7,SPARTAN_woDAA,0.4804033739656745
19729,ArrowHead,8,7,SPARTAN,0.5209703535910974
19730,ArrowHead,9,7,SAX,0.2373667574835928
19731,ArrowHead,9,7,SFA,0.4554282554271308
19733,ArrowHead,9,7,SPARTAN_woDAA,0.4841483850929169
19734,ArrowHead,9,7,SPARTAN,0.5287085783074528
19735,ArrowHead,10,7,SAX,0.2474329131082107
19736,ArrowHead,10,7,SFA,0.4814663914131044
19738,ArrowHead,10,7,SPARTAN_woDAA,0.4998657237202913
19739,ArrowHead,10,7,SPARTAN,0.5388251442372336
19740,ArrowHead,4,8,SAX,0.0616717292984449
19741,ArrowHead,4,8,SFA,0.2430997240912752
19743,ArrowHead,4,8,SPARTAN_woDAA,0.2717134989350602
19744,ArrowHead,4,8,SPARTAN,0.4093416035698899
19745,ArrowHead,5,8,SAX,0.0762999740742895
19746,ArrowHead,5,8,SFA,0.3246950096299001
19748,ArrowHead,5,8,SPARTAN_woDAA,0.322060317138337
19749,ArrowHead,5,8,SPARTAN,0.4275187232733714
19750,ArrowHead,6,8,SAX,0.0986066181106534
19751,ArrowHead,6,8,SFA,0.374464054277447
19753,ArrowHead,6,8,SPARTAN_woDAA,0.4020205415805071
19754,ArrowHead,6,8,SPARTAN,0.4525790098249172
19755,ArrowHead,7,8,SAX,0.1198929270701473
19756,ArrowHead,7,8,SFA,0.4040821469109501
19758,ArrowHead,7,8,SPARTAN_woDAA,0.4346994705649849
19759,ArrowHead,7,8,SPARTAN,0.4729909287044774
19760,ArrowHead,8,8,SAX,0.1616848453999571
19761,ArrowHead,8,8,SFA,0.4305039438513784
19763,ArrowHead,8,8,SPARTAN_woDAA,0.4934042040631043
19764,ArrowHead,8,8,SPARTAN,0.5388251442372336
19765,ArrowHead,9,8,SAX,0.1912389823738185
19766,ArrowHead,9,8,SFA,0.4618927736413636
19768,ArrowHead,9,8,SPARTAN_woDAA,0.497528235639381
19769,ArrowHead,9,8,SPARTAN,0.5431164157204977
19770,ArrowHead,10,8,SAX,0.1986657683471433
19771,ArrowHead,10,8,SFA,0.4876855837506572
19773,ArrowHead,10,8,SPARTAN_woDAA,0.5137534168855222
19774,ArrowHead,10,8,SPARTAN,0.55363610415502
19775,ArrowHead,4,9,SAX,0.0790462614197848
19776,ArrowHead,4,9,SFA,0.256815149490505
19778,ArrowHead,4,9,SPARTAN_woDAA,0.2767091080788877
19779,ArrowHead,4,9,SPARTAN,0.4185224921487107
19780,ArrowHead,5,9,SAX,0.1261619870767353
19781,ArrowHead,5,9,SFA,0.3387652514046734
19783,ArrowHead,5,9,SPARTAN_woDAA,0.3278701063138315
19784,ArrowHead,5,9,SPARTAN,0.4468984551443029
19785,ArrowHead,6,9,SAX,0.161856541041058
19786,ArrowHead,6,9,SFA,0.3895761652609138
19788,ArrowHead,6,9,SPARTAN_woDAA,0.4076432371667232
19789,ArrowHead,6,9,SPARTAN,0.4643361286160232
19790,ArrowHead,7,9,SAX,0.1978281315223786
19791,ArrowHead,7,9,SFA,0.4214800656770881
19793,ArrowHead,7,9,SPARTAN_woDAA,0.4411109114598354
19794,ArrowHead,7,9,SPARTAN,0.4875225046808218
19795,ArrowHead,8,9,SAX,0.2082549803269497
19796,ArrowHead,8,9,SFA,0.4492999642810089
19798,ArrowHead,8,9,SPARTAN_woDAA,0.4997929033267861
19799,ArrowHead,8,9,SPARTAN,0.55363610415502
19800,ArrowHead,9,9,SAX,0.2355023490475921
19801,ArrowHead,9,9,SFA,0.4804400695278309
19803,ArrowHead,9,9,SPARTAN_woDAA,0.5044379017850819
19804,ArrowHead,9,9,SPARTAN,0.5666322326329993
19805,ArrowHead,10,9,SAX,0.2713695646101028
19806,ArrowHead,10,9,SFA,0.5091568397098303
19808,ArrowHead,10,9,SPARTAN_woDAA,0.5212178752105756
19809,ArrowHead,10,9,SPARTAN,0.56862454173095
19810,ArrowHead,4,10,SAX,0.081918701431898
19811,ArrowHead,4,10,SFA,0.2573297601912315
19813,ArrowHead,4,10,SPARTAN_woDAA,0.2795719204774745
19814,ArrowHead,4,10,SPARTAN,0.4275187232733714
19815,ArrowHead,5,10,SAX,0.1415634092643282
19816,ArrowHead,5,10,SFA,0.3394471134187788
19818,ArrowHead,5,10,SPARTAN_woDAA,0.3313709544644565
19819,ArrowHead,5,10,SPARTAN,0.4615357951317392
19820,ArrowHead,6,10,SAX,0.1598422258770493
19821,ArrowHead,6,10,SFA,0.3901169395581214
19823,ArrowHead,6,10,SPARTAN_woDAA,0.4104668959099205
19824,ArrowHead,6,10,SPARTAN,0.4659659578963427
19825,ArrowHead,7,10,SAX,0.1921656102632298
19826,ArrowHead,7,10,SFA,0.4220349679992398
19828,ArrowHead,7,10,SPARTAN_woDAA,0.4439919155027907
19829,ArrowHead,7,10,SPARTAN,0.4970360124394565
19830,ArrowHead,8,10,SAX,0.2137576856315406
19831,ArrowHead,8,10,SFA,0.4498769649094947
19833,ArrowHead,8,10,SPARTAN_woDAA,0.5042478413367852
19834,ArrowHead,8,10,SPARTAN,0.56862454173095
19835,ArrowHead,9,10,SAX,0.250812743626163
19836,ArrowHead,9,10,SFA,0.4809950736747113
19838,ArrowHead,9,10,SPARTAN_woDAA,0.5093560671038918
19839,ArrowHead,9,10,SPARTAN,0.569735487560211
19840,ArrowHead,10,10,SAX,0.2922907389371311
19841,ArrowHead,10,10,SFA,0.509813496345027
19843,ArrowHead,10,10,SPARTAN_woDAA,0.5261831642518929
19844,ArrowHead,10,10,SPARTAN,0.5835641019903839
19845,InsectEPGRegularTrain,4,4,SAX,0.2300166070717496
19846,InsectEPGRegularTrain,4,4,SFA,0.2754597155315175
19848,InsectEPGRegularTrain,4,4,SPARTAN_woDAA,0.2941321074345418
19849,InsectEPGRegularTrain,4,4,SPARTAN,0.3840511282923986
19850,InsectEPGRegularTrain,5,4,SAX,0.2827148392913489
19851,InsectEPGRegularTrain,5,4,SFA,0.3554382964553177
19853,InsectEPGRegularTrain,5,4,SPARTAN_woDAA,0.3915620485189288
19854,InsectEPGRegularTrain,5,4,SPARTAN,0.403042553207043
19855,InsectEPGRegularTrain,6,4,SAX,0.3292291898301127
19856,InsectEPGRegularTrain,6,4,SFA,0.3999315299402103
19858,InsectEPGRegularTrain,6,4,SPARTAN_woDAA,0.4405478454727162
19859,InsectEPGRegularTrain,6,4,SPARTAN,0.4521757839648571
19860,InsectEPGRegularTrain,7,4,SAX,0.3665133526845404
19861,InsectEPGRegularTrain,7,4,SFA,0.4352061574513914
19863,InsectEPGRegularTrain,7,4,SPARTAN_woDAA,0.4778760641094505
19864,InsectEPGRegularTrain,7,4,SPARTAN,0.4954365030435397
19865,InsectEPGRegularTrain,8,4,SAX,0.3975950271296135
19866,InsectEPGRegularTrain,8,4,SFA,0.4618005805240165
19868,InsectEPGRegularTrain,8,4,SPARTAN_woDAA,0.5105589051850314
19869,InsectEPGRegularTrain,8,4,SPARTAN,0.5514308684576924
19870,InsectEPGRegularTrain,9,4,SAX,0.4317145040194948
19871,InsectEPGRegularTrain,9,4,SFA,0.4904903647205311
19873,InsectEPGRegularTrain,9,4,SPARTAN_woDAA,0.5379451603922759
19874,InsectEPGRegularTrain,9,4,SPARTAN,0.5514308684576924
19875,InsectEPGRegularTrain,10,4,SAX,0.4409246726389429
19876,InsectEPGRegularTrain,10,4,SFA,0.5137652758663187
19878,InsectEPGRegularTrain,10,4,SPARTAN_woDAA,0.5524656393196281
19879,InsectEPGRegularTrain,10,4,SPARTAN,0.5651753927112224
19880,InsectEPGRegularTrain,4,5,SAX,0.2628390685539654
19881,InsectEPGRegularTrain,4,5,SFA,0.2887451200282743
19883,InsectEPGRegularTrain,4,5,SPARTAN_woDAA,0.3091051100482832
19884,InsectEPGRegularTrain,4,5,SPARTAN,0.403042553207043
19885,InsectEPGRegularTrain,5,5,SAX,0.3191944214892112
19886,InsectEPGRegularTrain,5,5,SFA,0.3707327782571609
19888,InsectEPGRegularTrain,5,5,SPARTAN_woDAA,0.4076022419446735
19889,InsectEPGRegularTrain,5,5,SPARTAN,0.4521757839648571
19890,InsectEPGRegularTrain,6,5,SAX,0.370456248086787
19891,InsectEPGRegularTrain,6,5,SFA,0.4176463647592078
19893,InsectEPGRegularTrain,6,5,SPARTAN_woDAA,0.4585529327218444
19894,InsectEPGRegularTrain,6,5,SPARTAN,0.4615834297228427
19895,InsectEPGRegularTrain,7,5,SAX,0.4117811662816344
19896,InsectEPGRegularTrain,7,5,SFA,0.4535680138816538
19898,InsectEPGRegularTrain,7,5,SPARTAN_woDAA,0.4964576805764858
19899,InsectEPGRegularTrain,7,5,SPARTAN,0.5180887385497251
19900,InsectEPGRegularTrain,8,5,SAX,0.4409769774167176
19901,InsectEPGRegularTrain,8,5,SFA,0.4812834643641769
19903,InsectEPGRegularTrain,8,5,SPARTAN_woDAA,0.5302432874831333
19904,InsectEPGRegularTrain,8,5,SPARTAN,0.5719593334413948
19905,InsectEPGRegularTrain,9,5,SAX,0.469066530396507
19906,InsectEPGRegularTrain,9,5,SFA,0.5092391880261424
19908,InsectEPGRegularTrain,9,5,SPARTAN_woDAA,0.5593608779838231
19909,InsectEPGRegularTrain,9,5,SPARTAN,0.5719593334413948
19910,InsectEPGRegularTrain,10,5,SAX,0.4872473755006986
19911,InsectEPGRegularTrain,10,5,SFA,0.5336088509350246
19913,InsectEPGRegularTrain,10,5,SPARTAN_woDAA,0.5736011751006725
19914,InsectEPGRegularTrain,10,5,SPARTAN,0.5982565871309418
19915,InsectEPGRegularTrain,4,6,SAX,0.2950254118300803
19916,InsectEPGRegularTrain,4,6,SFA,0.3014031079181141
19918,InsectEPGRegularTrain,4,6,SPARTAN_woDAA,0.3189320317687583
19919,InsectEPGRegularTrain,4,6,SPARTAN,0.4521757839648571
19920,InsectEPGRegularTrain,5,6,SAX,0.3504385455378349
19921,InsectEPGRegularTrain,5,6,SFA,0.3842107091358549
19923,InsectEPGRegularTrain,5,6,SPARTAN_woDAA,0.4186374348581103
19924,InsectEPGRegularTrain,5,6,SPARTAN,0.4615834297228427
19925,InsectEPGRegularTrain,6,6,SAX,0.3975066329480046
19926,InsectEPGRegularTrain,6,6,SFA,0.4333295624805815
19928,InsectEPGRegularTrain,6,6,SPARTAN_woDAA,0.469890337718873
19929,InsectEPGRegularTrain,6,6,SPARTAN,0.5089895476987927
19930,InsectEPGRegularTrain,7,6,SAX,0.4394085035537196
19931,InsectEPGRegularTrain,7,6,SFA,0.4712112470534627
19933,InsectEPGRegularTrain,7,6,SPARTAN_woDAA,0.5089279409156363
19934,InsectEPGRegularTrain,7,6,SPARTAN,0.5232335621067912
19935,InsectEPGRegularTrain,8,6,SAX,0.474359721479524
19936,InsectEPGRegularTrain,8,6,SFA,0.5010370468770601
19938,InsectEPGRegularTrain,8,6,SPARTAN_woDAA,0.5421542364728056
19939,InsectEPGRegularTrain,8,6,SPARTAN,0.608536871984799
19940,InsectEPGRegularTrain,9,6,SAX,0.4986001202139147
19941,InsectEPGRegularTrain,9,6,SFA,0.5291662614931149
19943,InsectEPGRegularTrain,9,6,SPARTAN_woDAA,0.5725272926704931
19944,InsectEPGRegularTrain,9,6,SPARTAN,0.6126316823455632
19945,InsectEPGRegularTrain,10,6,SAX,0.5142136153913247
19946,InsectEPGRegularTrain,10,6,SFA,0.5533863056528885
19948,InsectEPGRegularTrain,10,6,SPARTAN_woDAA,0.5868542962995812
19949,InsectEPGRegularTrain,10,6,SPARTAN,0.6126316823455632
19950,InsectEPGRegularTrain,4,7,SAX,0.3098366008876739
19951,InsectEPGRegularTrain,4,7,SFA,0.3084395592956506
19953,InsectEPGRegularTrain,4,7,SPARTAN_woDAA,0.3259719659687543
19954,InsectEPGRegularTrain,4,7,SPARTAN,0.4615834297228427
19955,InsectEPGRegularTrain,5,7,SAX,0.3640446220194087
19956,InsectEPGRegularTrain,5,7,SFA,0.3920535002905202
19958,InsectEPGRegularTrain,5,7,SPARTAN_woDAA,0.4264398835705844
19959,InsectEPGRegularTrain,5,7,SPARTAN,0.5089895476987927
19960,InsectEPGRegularTrain,6,7,SAX,0.411384046762599
19961,InsectEPGRegularTrain,6,7,SFA,0.4418503023870381
19963,InsectEPGRegularTrain,6,7,SPARTAN_woDAA,0.4781099362372972
19964,InsectEPGRegularTrain,6,7,SPARTAN,0.5272074056906118
19965,InsectEPGRegularTrain,7,7,SAX,0.457457211747266
19966,InsectEPGRegularTrain,7,7,SFA,0.4801337199259176
19968,InsectEPGRegularTrain,7,7,SPARTAN_woDAA,0.5176012284955627
19969,InsectEPGRegularTrain,7,7,SPARTAN,0.5388705268117302
19970,InsectEPGRegularTrain,8,7,SAX,0.4904220142570086
19971,InsectEPGRegularTrain,8,7,SFA,0.5106450551231481
19973,InsectEPGRegularTrain,8,7,SPARTAN_woDAA,0.5509936676113276
19974,InsectEPGRegularTrain,8,7,SPARTAN,0.6158787277601773
19975,InsectEPGRegularTrain,9,7,SAX,0.5178404211193085
19976,InsectEPGRegularTrain,9,7,SFA,0.5391336445850994
19978,InsectEPGRegularTrain,9,7,SPARTAN_woDAA,0.5817432501965553
19979,InsectEPGRegularTrain,9,7,SPARTAN,0.6396920561535188
19980,InsectEPGRegularTrain,10,7,SAX,0.53905770930324
19981,InsectEPGRegularTrain,10,7,SFA,0.5632413547952094
19983,InsectEPGRegularTrain,10,7,SPARTAN_woDAA,0.5959896847244721
19984,InsectEPGRegularTrain,10,7,SPARTAN,0.645416518145447
19985,InsectEPGRegularTrain,4,8,SAX,0.3213822828052928
19986,InsectEPGRegularTrain,4,8,SFA,0.3184798861079212
19988,InsectEPGRegularTrain,4,8,SPARTAN_woDAA,0.3316749750782682
19989,InsectEPGRegularTrain,4,8,SPARTAN,0.5034715249482612
19990,InsectEPGRegularTrain,5,8,SAX,0.3766290477873141
19991,InsectEPGRegularTrain,5,8,SFA,0.4036506127595496
19993,InsectEPGRegularTrain,5,8,SPARTAN_woDAA,0.4331670250252669
19994,InsectEPGRegularTrain,5,8,SPARTAN,0.5131832323517062
19995,InsectEPGRegularTrain,6,8,SAX,0.4291171932206206
19996,InsectEPGRegularTrain,6,8,SFA,0.4537683599149713
19998,InsectEPGRegularTrain,6,8,SPARTAN_woDAA,0.4846609255437383
19999,InsectEPGRegularTrain,6,8,SPARTAN,0.5304485789911461
20000,InsectEPGRegularTrain,7,8,SAX,0.4719569688067428
20001,InsectEPGRegularTrain,7,8,SFA,0.4926927742674429
20003,InsectEPGRegularTrain,7,8,SPARTAN_woDAA,0.5244359172683879
20004,InsectEPGRegularTrain,7,8,SPARTAN,0.5486593912958955
20005,InsectEPGRegularTrain,8,8,SAX,0.5054917243365837
20006,InsectEPGRegularTrain,8,8,SFA,0.5239558244299973
20008,InsectEPGRegularTrain,8,8,SPARTAN_woDAA,0.5579373822697613
20009,InsectEPGRegularTrain,8,8,SPARTAN,0.641979474764748
20010,InsectEPGRegularTrain,9,8,SAX,0.5355502496623972
20011,InsectEPGRegularTrain,9,8,SFA,0.5537347751160373
20013,InsectEPGRegularTrain,9,8,SPARTAN_woDAA,0.5899111544010923
20014,InsectEPGRegularTrain,9,8,SPARTAN,0.647648246390066
20015,InsectEPGRegularTrain,10,8,SAX,0.5588748660961427
20016,InsectEPGRegularTrain,10,8,SFA,0.5776958156899733
20018,InsectEPGRegularTrain,10,8,SPARTAN_woDAA,0.6041130922058394
20019,InsectEPGRegularTrain,10,8,SPARTAN,0.6517635894651256
20020,InsectEPGRegularTrain,4,9,SAX,0.3241782732824236
20021,InsectEPGRegularTrain,4,9,SFA,0.3240104514861046
20023,InsectEPGRegularTrain,4,9,SPARTAN_woDAA,0.3353604004780721
20024,InsectEPGRegularTrain,4,9,SPARTAN,0.5089895476987927
20025,InsectEPGRegularTrain,5,9,SAX,0.3863636015438738
20026,InsectEPGRegularTrain,5,9,SFA,0.4096107745047452
20028,InsectEPGRegularTrain,5,9,SPARTAN_woDAA,0.4369031670822485
20029,InsectEPGRegularTrain,5,9,SPARTAN,0.5272074056906118
20030,InsectEPGRegularTrain,6,9,SAX,0.4341482773347714
20031,InsectEPGRegularTrain,6,9,SFA,0.4609099386891455
20033,InsectEPGRegularTrain,6,9,SPARTAN_woDAA,0.4886149597800046
20034,InsectEPGRegularTrain,6,9,SPARTAN,0.5439089533668134
20035,InsectEPGRegularTrain,7,9,SAX,0.4789499234967023
20036,InsectEPGRegularTrain,7,9,SFA,0.4992718544959334
20038,InsectEPGRegularTrain,7,9,SPARTAN_woDAA,0.5292377830809111
20039,InsectEPGRegularTrain,7,9,SPARTAN,0.5556152762416602
20040,InsectEPGRegularTrain,8,9,SAX,0.5111103729330376
20041,InsectEPGRegularTrain,8,9,SFA,0.5307297194281076
20043,InsectEPGRegularTrain,8,9,SPARTAN_woDAA,0.562853313573645
20044,InsectEPGRegularTrain,8,9,SPARTAN,0.6517635894651256
20045,InsectEPGRegularTrain,9,9,SAX,0.5420112207300506
20046,InsectEPGRegularTrain,9,9,SFA,0.5610327410831367
20048,InsectEPGRegularTrain,9,9,SPARTAN_woDAA,0.5945729042625714
20049,InsectEPGRegularTrain,9,9,SPARTAN,0.658893133951978
20050,InsectEPGRegularTrain,10,9,SAX,0.5646286976177962
20051,InsectEPGRegularTrain,10,9,SFA,0.5849215933910116
20053,InsectEPGRegularTrain,10,9,SPARTAN_woDAA,0.6090083069379777
20054,InsectEPGRegularTrain,10,9,SPARTAN,0.6604288163591716
20055,InsectEPGRegularTrain,4,10,SAX,0.3325980365000215
20056,InsectEPGRegularTrain,4,10,SFA,0.330794965566958
20058,InsectEPGRegularTrain,4,10,SPARTAN_woDAA,0.338955729094583
20059,InsectEPGRegularTrain,4,10,SPARTAN,0.5131832323517062
20060,InsectEPGRegularTrain,5,10,SAX,0.4035995936824697
20061,InsectEPGRegularTrain,5,10,SFA,0.416501041824193
20063,InsectEPGRegularTrain,5,10,SPARTAN_woDAA,0.4406130458993496
20064,InsectEPGRegularTrain,5,10,SPARTAN,0.5418277678445855
20065,InsectEPGRegularTrain,6,10,SAX,0.4552390739701247
20066,InsectEPGRegularTrain,6,10,SFA,0.4685627484225551
20068,InsectEPGRegularTrain,6,10,SPARTAN_woDAA,0.4923820490914844
20069,InsectEPGRegularTrain,6,10,SPARTAN,0.5460427308658126
20070,InsectEPGRegularTrain,7,10,SAX,0.5049972743666288
20071,InsectEPGRegularTrain,7,10,SFA,0.5077054860907778
20073,InsectEPGRegularTrain,7,10,SPARTAN_woDAA,0.5330407005093903
20074,InsectEPGRegularTrain,7,10,SPARTAN,0.5617454324335059
20075,InsectEPGRegularTrain,8,10,SAX,0.5260512242649933
20076,InsectEPGRegularTrain,8,10,SFA,0.539007946227527
20078,InsectEPGRegularTrain,8,10,SPARTAN_woDAA,0.5671280366634665
20079,InsectEPGRegularTrain,8,10,SPARTAN,0.6604288163591716
20080,InsectEPGRegularTrain,9,10,SAX,0.5596619623928621
20081,InsectEPGRegularTrain,9,10,SFA,0.5694022124045972
20083,InsectEPGRegularTrain,9,10,SPARTAN_woDAA,0.5987521174018018
20084,InsectEPGRegularTrain,9,10,SPARTAN,0.6638100441508334
20085,InsectEPGRegularTrain,10,10,SAX,0.5840487338430599
20086,InsectEPGRegularTrain,10,10,SFA,0.5934048848737777
