dataset,a,w,method,tlb,param
CricketY,9,9,sfa,0.505782759036993,none
CricketY,9,9,sfa,0.5082746523015883,var
CricketY,9,9,spartan,0.5695409173620412,woDAA
CricketY,9,9,spartan,0.5900021883246764,dp_debug-reg7-delta0.5
CricketY,10,9,sax,0.4924905005431393,none
CricketY,10,9,sfa,0.5251099884551658,none
CricketY,10,9,sfa,0.5282660265581184,var
CricketY,10,9,spartan,0.5912471285624394,woDAA
CricketY,10,9,spartan,0.6079911144708813,dp_debug-reg7-delta0.5
CricketY,4,10,sax,0.2987051730956705,none
CricketY,4,10,sfa,0.308657701564187,none
CricketY,4,10,sfa,0.3126312649289491,var
CricketY,4,10,spartan,0.3600508467569095,woDAA
CricketY,4,10,spartan,0.4361968055438764,dp_debug-reg7-delta0.5
CricketY,5,10,sax,0.3614534201009124,none
CricketY,5,10,sfa,0.3762426001503514,none
CricketY,5,10,sfa,0.3818140481852798,var
CricketY,5,10,spartan,0.4304213038315837,woDAA
CricketY,5,10,spartan,0.4782274029580561,dp_debug-reg7-delta0.5
CricketY,6,10,sax,0.4069809090453148,none
CricketY,6,10,sfa,0.4264278557868675,none
CricketY,6,10,sfa,0.4322483033114018,var
CricketY,6,10,spartan,0.4845833659812263,woDAA
CricketY,6,10,spartan,0.5107460219220257,dp_debug-reg7-delta0.5
CricketY,7,10,sax,0.4405909296224813,none
CricketY,7,10,sfa,0.4638908188341764,none
CricketY,7,10,sfa,0.4701135519116976,var
CricketY,7,10,spartan,0.5171101603536942,woDAA
CricketY,7,10,spartan,0.5414473118255929,dp_debug-reg7-delta0.5
CricketY,8,10,sax,0.4651814455170078,none
CricketY,8,10,sfa,0.4947611037480774,none
CricketY,8,10,sfa,0.5008227617187262,var
CricketY,8,10,spartan,0.5548912253969928,woDAA
CricketY,8,10,spartan,0.5942741914521124,dp_debug-reg7-delta0.5
CricketY,9,10,sax,0.490471756716723,none
CricketY,9,10,sfa,0.5172504373024026,none
CricketY,9,10,sfa,0.5231661557994693,var
CricketY,9,10,spartan,0.5800395425498278,woDAA
CricketY,9,10,spartan,0.6121082546051234,dp_debug-reg7-delta0.5
CricketY,10,10,sax,0.5045315766211358,none
CricketY,10,10,sfa,0.5369034492017835,none
CricketY,10,10,sfa,0.5437855272174983,var
CricketY,10,10,spartan,0.6020483262563483,woDAA
CricketY,10,10,spartan,0.6241268481128937,dp_debug-reg7-delta0.5
DistalPhalanxOutlineAgeGroup,4,4,sax,0.0071942446043165,none
DistalPhalanxOutlineAgeGroup,4,4,sfa,0.1387809700616371,none
DistalPhalanxOutlineAgeGroup,4,4,sfa,0.1757481880971095,var
DistalPhalanxOutlineAgeGroup,4,4,spartan,0.2961012383975801,woDAA
DistalPhalanxOutlineAgeGroup,4,4,spartan,0.4518799768751911,dp_debug-reg7-delta0.5
DistalPhalanxOutlineAgeGroup,5,4,sax,0.0072715773685803,none
DistalPhalanxOutlineAgeGroup,5,4,sfa,0.1777293091181744,none
DistalPhalanxOutlineAgeGroup,5,4,sfa,0.2342312618652088,var
DistalPhalanxOutlineAgeGroup,5,4,spartan,0.3858548060684913,woDAA
DistalPhalanxOutlineAgeGroup,5,4,spartan,0.4679013129482587,dp_debug-reg7-delta0.5
DistalPhalanxOutlineAgeGroup,6,4,sax,0.0071942446043165,none
DistalPhalanxOutlineAgeGroup,6,4,sfa,0.1972068350111795,none
DistalPhalanxOutlineAgeGroup,6,4,sfa,0.2530565243986941,var
DistalPhalanxOutlineAgeGroup,6,4,spartan,0.4357406420079032,woDAA
DistalPhalanxOutlineAgeGroup,6,4,spartan,0.474735058312147,dp_debug-reg7-delta0.5
DistalPhalanxOutlineAgeGroup,7,4,sax,0.0101478714108399,none
DistalPhalanxOutlineAgeGroup,7,4,sfa,0.215686720944553,none
DistalPhalanxOutlineAgeGroup,7,4,sfa,0.2822033762783683,var
DistalPhalanxOutlineAgeGroup,7,4,spartan,0.4706678553033114,woDAA
DistalPhalanxOutlineAgeGroup,7,4,spartan,0.4943152873272322,dp_debug-reg7-delta0.5
DistalPhalanxOutlineAgeGroup,8,4,sax,0.009886103902135,none
DistalPhalanxOutlineAgeGroup,8,4,sfa,0.2322448219736826,none
DistalPhalanxOutlineAgeGroup,8,4,sfa,0.3045786901067257,var
DistalPhalanxOutlineAgeGroup,8,4,spartan,0.50470379647113,woDAA
DistalPhalanxOutlineAgeGroup,8,4,spartan,0.5911536600538991,dp_debug-reg7-delta0.5
DistalPhalanxOutlineAgeGroup,9,4,sax,0.0125071141078268,none
DistalPhalanxOutlineAgeGroup,9,4,sfa,0.2398294937479804,none
DistalPhalanxOutlineAgeGroup,9,4,sfa,0.3082062695025843,var
DistalPhalanxOutlineAgeGroup,9,4,spartan,0.5169186629650219,woDAA
DistalPhalanxOutlineAgeGroup,9,4,spartan,0.5911536600538991,dp_debug-reg7-delta0.5
DistalPhalanxOutlineAgeGroup,10,4,sax,0.013755987527428,none
DistalPhalanxOutlineAgeGroup,10,4,sfa,0.2545041089007402,none
DistalPhalanxOutlineAgeGroup,10,4,sfa,0.3390824617325287,var
DistalPhalanxOutlineAgeGroup,10,4,spartan,0.5588406680222234,woDAA
DistalPhalanxOutlineAgeGroup,10,4,spartan,0.6055309132566667,dp_debug-reg7-delta0.5
DistalPhalanxOutlineAgeGroup,4,5,sax,0.0071942446043165,none
DistalPhalanxOutlineAgeGroup,4,5,sfa,0.1748208111953698,none
DistalPhalanxOutlineAgeGroup,4,5,sfa,0.1956977754910993,var
DistalPhalanxOutlineAgeGroup,4,5,spartan,0.3085546223077018,woDAA
DistalPhalanxOutlineAgeGroup,4,5,spartan,0.4679013129482587,dp_debug-reg7-delta0.5
DistalPhalanxOutlineAgeGroup,5,5,sax,0.0072634131314292,none
DistalPhalanxOutlineAgeGroup,5,5,sfa,0.219909460437294,none
DistalPhalanxOutlineAgeGroup,5,5,sfa,0.263037218370915,var
DistalPhalanxOutlineAgeGroup,5,5,spartan,0.39909407249903,woDAA
DistalPhalanxOutlineAgeGroup,5,5,spartan,0.474735058312147,dp_debug-reg7-delta0.5
DistalPhalanxOutlineAgeGroup,6,5,sax,0.0071942446043165,none
DistalPhalanxOutlineAgeGroup,6,5,sfa,0.2465233392158314,none
DistalPhalanxOutlineAgeGroup,6,5,sfa,0.2875024869643072,var
DistalPhalanxOutlineAgeGroup,6,5,spartan,0.4508500168923599,woDAA
DistalPhalanxOutlineAgeGroup,6,5,spartan,0.4826273252324383,dp_debug-reg7-delta0.5
DistalPhalanxOutlineAgeGroup,7,5,sax,0.0071942446043165,none
DistalPhalanxOutlineAgeGroup,7,5,sfa,0.2690155135397656,none
DistalPhalanxOutlineAgeGroup,7,5,sfa,0.3229474891984568,var
DistalPhalanxOutlineAgeGroup,7,5,spartan,0.4884955950732932,woDAA
DistalPhalanxOutlineAgeGroup,7,5,spartan,0.5109788162463742,dp_debug-reg7-delta0.5
DistalPhalanxOutlineAgeGroup,8,5,sax,0.0166737712039907,none
DistalPhalanxOutlineAgeGroup,8,5,sfa,0.2900895223487443,none
DistalPhalanxOutlineAgeGroup,8,5,sfa,0.351260102925642,var
DistalPhalanxOutlineAgeGroup,8,5,spartan,0.522106845887769,woDAA
DistalPhalanxOutlineAgeGroup,8,5,spartan,0.6104592174116742,dp_debug-reg7-delta0.5
DistalPhalanxOutlineAgeGroup,9,5,sax,0.0118563230386081,none
DistalPhalanxOutlineAgeGroup,9,5,sfa,0.3036656968881243,none
DistalPhalanxOutlineAgeGroup,9,5,sfa,0.3641940246493594,var
DistalPhalanxOutlineAgeGroup,9,5,spartan,0.5340360965353449,woDAA
DistalPhalanxOutlineAgeGroup,9,5,spartan,0.6104592174116742,dp_debug-reg7-delta0.5
DistalPhalanxOutlineAgeGroup,10,5,sax,0.0509915867205947,none
DistalPhalanxOutlineAgeGroup,10,5,sfa,0.3182880920346165,none
DistalPhalanxOutlineAgeGroup,10,5,sfa,0.3935436467260831,var
DistalPhalanxOutlineAgeGroup,10,5,spartan,0.575929002266686,woDAA
DistalPhalanxOutlineAgeGroup,10,5,spartan,0.6178575584070933,dp_debug-reg7-delta0.5
DistalPhalanxOutlineAgeGroup,4,6,sax,0.0088067016181695,none
DistalPhalanxOutlineAgeGroup,4,6,sfa,0.1960385098550376,none
DistalPhalanxOutlineAgeGroup,4,6,sfa,0.2213894345687646,var
DistalPhalanxOutlineAgeGroup,4,6,spartan,0.3102188383728458,woDAA
DistalPhalanxOutlineAgeGroup,4,6,spartan,0.474735058312147,dp_debug-reg7-delta0.5
DistalPhalanxOutlineAgeGroup,5,6,sax,0.009016045864119,none
DistalPhalanxOutlineAgeGroup,5,6,sfa,0.2436849741575011,none
DistalPhalanxOutlineAgeGroup,5,6,sfa,0.2955085388589835,var
DistalPhalanxOutlineAgeGroup,5,6,spartan,0.4015427549449456,woDAA
DistalPhalanxOutlineAgeGroup,5,6,spartan,0.4826273252324383,dp_debug-reg7-delta0.5
DistalPhalanxOutlineAgeGroup,6,6,sax,0.013680688629911,none
DistalPhalanxOutlineAgeGroup,6,6,sfa,0.2719139044101034,none
DistalPhalanxOutlineAgeGroup,6,6,sfa,0.3229395553378406,var
DistalPhalanxOutlineAgeGroup,6,6,spartan,0.4546631829136309,woDAA
DistalPhalanxOutlineAgeGroup,6,6,spartan,0.5019125789815321,dp_debug-reg7-delta0.5
DistalPhalanxOutlineAgeGroup,7,6,sax,0.0219754413995416,none
DistalPhalanxOutlineAgeGroup,7,6,sfa,0.2965428211664834,none
DistalPhalanxOutlineAgeGroup,7,6,sfa,0.3648787577886274,var
DistalPhalanxOutlineAgeGroup,7,6,spartan,0.4934509120606062,woDAA
DistalPhalanxOutlineAgeGroup,7,6,spartan,0.5116353328574424,dp_debug-reg7-delta0.5
DistalPhalanxOutlineAgeGroup,8,6,sax,0.0285201104458139,none
DistalPhalanxOutlineAgeGroup,8,6,sfa,0.319499927885893,none
DistalPhalanxOutlineAgeGroup,8,6,sfa,0.3912192328757868,var
DistalPhalanxOutlineAgeGroup,8,6,spartan,0.5277645482627384,woDAA
DistalPhalanxOutlineAgeGroup,8,6,spartan,0.6182920236866991,dp_debug-reg7-delta0.5
DistalPhalanxOutlineAgeGroup,9,6,sax,0.0334871142522245,none
DistalPhalanxOutlineAgeGroup,9,6,sfa,0.3341442344909791,none
DistalPhalanxOutlineAgeGroup,9,6,sfa,0.4044008496525262,var
DistalPhalanxOutlineAgeGroup,9,6,spartan,0.5410965033767425,woDAA
DistalPhalanxOutlineAgeGroup,9,6,spartan,0.6268117097341079,dp_debug-reg7-delta0.5
DistalPhalanxOutlineAgeGroup,10,6,sax,0.0399545394677288,none
DistalPhalanxOutlineAgeGroup,10,6,sfa,0.3520242574204668,none
DistalPhalanxOutlineAgeGroup,10,6,sfa,0.4352872651735919,var
DistalPhalanxOutlineAgeGroup,10,6,spartan,0.5837845669448892,woDAA
DistalPhalanxOutlineAgeGroup,10,6,spartan,0.6268117097341079,dp_debug-reg7-delta0.5
DistalPhalanxOutlineAgeGroup,4,7,sax,0.0071942446043165,none
DistalPhalanxOutlineAgeGroup,4,7,sfa,0.2111656935600684,none
DistalPhalanxOutlineAgeGroup,4,7,sfa,0.2357940696264781,var
DistalPhalanxOutlineAgeGroup,4,7,spartan,0.3192655701140722,woDAA
DistalPhalanxOutlineAgeGroup,4,7,spartan,0.4826273252324383,dp_debug-reg7-delta0.5
DistalPhalanxOutlineAgeGroup,5,7,sax,0.0181899273803474,none
DistalPhalanxOutlineAgeGroup,5,7,sfa,0.261408002205191,none
DistalPhalanxOutlineAgeGroup,5,7,sfa,0.3123187442717077,var
DistalPhalanxOutlineAgeGroup,5,7,spartan,0.4102463616626461,woDAA
DistalPhalanxOutlineAgeGroup,5,7,spartan,0.4891779995059486,dp_debug-reg7-delta0.5
DistalPhalanxOutlineAgeGroup,6,7,sax,0.0486407888670134,none
DistalPhalanxOutlineAgeGroup,6,7,sfa,0.2926996602678187,none
DistalPhalanxOutlineAgeGroup,6,7,sfa,0.3437301333660041,var
DistalPhalanxOutlineAgeGroup,6,7,spartan,0.4648358691401472,woDAA
DistalPhalanxOutlineAgeGroup,6,7,spartan,0.5163679421033881,dp_debug-reg7-delta0.5
DistalPhalanxOutlineAgeGroup,7,7,sax,0.0417872581224119,none
DistalPhalanxOutlineAgeGroup,7,7,sfa,0.3195107429634166,none
DistalPhalanxOutlineAgeGroup,7,7,sfa,0.3884635021601326,var
DistalPhalanxOutlineAgeGroup,7,7,spartan,0.5043150554567782,woDAA
DistalPhalanxOutlineAgeGroup,7,7,spartan,0.5270405658624856,dp_debug-reg7-delta0.5
DistalPhalanxOutlineAgeGroup,8,7,sax,0.0846695269223332,none
DistalPhalanxOutlineAgeGroup,8,7,sfa,0.3445799118482894,none
DistalPhalanxOutlineAgeGroup,8,7,sfa,0.417756095463449,var
DistalPhalanxOutlineAgeGroup,8,7,spartan,0.5392793984533272,woDAA
DistalPhalanxOutlineAgeGroup,8,7,spartan,0.6301176624543927,dp_debug-reg7-delta0.5
DistalPhalanxOutlineAgeGroup,9,7,sax,0.1011426617493706,none
DistalPhalanxOutlineAgeGroup,9,7,sfa,0.3620869852642734,none
DistalPhalanxOutlineAgeGroup,9,7,sfa,0.4321357267144684,var
DistalPhalanxOutlineAgeGroup,9,7,spartan,0.552919894621538,woDAA
DistalPhalanxOutlineAgeGroup,9,7,spartan,0.6338463233393641,dp_debug-reg7-delta0.5
DistalPhalanxOutlineAgeGroup,10,7,sax,0.1096581301000476,none
DistalPhalanxOutlineAgeGroup,10,7,sfa,0.3804046987177373,none
DistalPhalanxOutlineAgeGroup,10,7,sfa,0.4623709360219544,var
DistalPhalanxOutlineAgeGroup,10,7,spartan,0.5954467290359048,woDAA
DistalPhalanxOutlineAgeGroup,10,7,spartan,0.6396892212189225,dp_debug-reg7-delta0.5
DistalPhalanxOutlineAgeGroup,4,8,sax,0.0071942446043165,none
DistalPhalanxOutlineAgeGroup,4,8,sfa,0.2299233748708463,none
DistalPhalanxOutlineAgeGroup,4,8,sfa,0.2429048756714485,var
DistalPhalanxOutlineAgeGroup,4,8,spartan,0.3269175240128782,woDAA
DistalPhalanxOutlineAgeGroup,4,8,spartan,0.4835503185578173,dp_debug-reg7-delta0.5
DistalPhalanxOutlineAgeGroup,5,8,sax,0.0071942446043165,none
DistalPhalanxOutlineAgeGroup,5,8,sfa,0.2818112548824008,none
DistalPhalanxOutlineAgeGroup,5,8,sfa,0.3216928543242135,var
DistalPhalanxOutlineAgeGroup,5,8,spartan,0.4184967636641236,woDAA
DistalPhalanxOutlineAgeGroup,5,8,spartan,0.5069785042986986,dp_debug-reg7-delta0.5
DistalPhalanxOutlineAgeGroup,6,8,sax,0.0535703105605977,none
DistalPhalanxOutlineAgeGroup,6,8,sfa,0.3156131155413653,none
DistalPhalanxOutlineAgeGroup,6,8,sfa,0.3556959294291905,var
DistalPhalanxOutlineAgeGroup,6,8,spartan,0.4728695494200113,woDAA
DistalPhalanxOutlineAgeGroup,6,8,spartan,0.5206044192690455,dp_debug-reg7-delta0.5
DistalPhalanxOutlineAgeGroup,7,8,sax,0.0682057165539277,none
DistalPhalanxOutlineAgeGroup,7,8,sfa,0.3449701146252338,none
DistalPhalanxOutlineAgeGroup,7,8,sfa,0.3997849520074253,var
DistalPhalanxOutlineAgeGroup,7,8,spartan,0.5124435533810404,woDAA
DistalPhalanxOutlineAgeGroup,7,8,spartan,0.5356831801291214,dp_debug-reg7-delta0.5
DistalPhalanxOutlineAgeGroup,8,8,sax,0.0697575342359951,none
DistalPhalanxOutlineAgeGroup,8,8,sfa,0.371838314656082,none
DistalPhalanxOutlineAgeGroup,8,8,sfa,0.429712025162871,var
DistalPhalanxOutlineAgeGroup,8,8,spartan,0.5477276086702076,woDAA
DistalPhalanxOutlineAgeGroup,8,8,spartan,0.6367970095200368,dp_debug-reg7-delta0.5
DistalPhalanxOutlineAgeGroup,9,8,sax,0.0660148288995084,none
DistalPhalanxOutlineAgeGroup,9,8,sfa,0.3913226287415195,none
DistalPhalanxOutlineAgeGroup,9,8,sfa,0.4441739152397951,var
DistalPhalanxOutlineAgeGroup,9,8,spartan,0.561693241897823,woDAA
DistalPhalanxOutlineAgeGroup,9,8,spartan,0.6425411882253748,dp_debug-reg7-delta0.5
DistalPhalanxOutlineAgeGroup,10,8,sax,0.0920140782168381,none
DistalPhalanxOutlineAgeGroup,10,8,sfa,0.4089343636857681,none
DistalPhalanxOutlineAgeGroup,10,8,sfa,0.4751536567659965,var
DistalPhalanxOutlineAgeGroup,10,8,spartan,0.6045711112571189,woDAA
DistalPhalanxOutlineAgeGroup,10,8,spartan,0.656498608198106,dp_debug-reg7-delta0.5
DistalPhalanxOutlineAgeGroup,4,9,sax,0.0210051550724121,none
DistalPhalanxOutlineAgeGroup,4,9,sfa,0.2581447543839776,none
DistalPhalanxOutlineAgeGroup,4,9,sfa,0.2898952367207574,var
DistalPhalanxOutlineAgeGroup,4,9,spartan,0.3317656453630818,woDAA
DistalPhalanxOutlineAgeGroup,4,9,spartan,0.4891779995059486,dp_debug-reg7-delta0.5
DistalPhalanxOutlineAgeGroup,5,9,sax,0.0464488348568807,none
DistalPhalanxOutlineAgeGroup,5,9,sfa,0.3143032102231895,none
DistalPhalanxOutlineAgeGroup,5,9,sfa,0.3645341372842058,var
DistalPhalanxOutlineAgeGroup,5,9,spartan,0.4236862543349908,woDAA
DistalPhalanxOutlineAgeGroup,5,9,spartan,0.5115124493684193,dp_debug-reg7-delta0.5
DistalPhalanxOutlineAgeGroup,6,9,sax,0.0958549470970584,none
DistalPhalanxOutlineAgeGroup,6,9,sfa,0.3475407473098337,none
DistalPhalanxOutlineAgeGroup,6,9,sfa,0.3987458280998739,var
DistalPhalanxOutlineAgeGroup,6,9,spartan,0.4783182942742388,woDAA
DistalPhalanxOutlineAgeGroup,6,9,spartan,0.533594670207312,dp_debug-reg7-delta0.5
DistalPhalanxOutlineAgeGroup,7,9,sax,0.1408036462339755,none
DistalPhalanxOutlineAgeGroup,7,9,sfa,0.38069711984638,none
DistalPhalanxOutlineAgeGroup,7,9,sfa,0.4437980434363809,var
DistalPhalanxOutlineAgeGroup,7,9,spartan,0.518115570252259,woDAA
DistalPhalanxOutlineAgeGroup,7,9,spartan,0.5452349315767343,dp_debug-reg7-delta0.5
DistalPhalanxOutlineAgeGroup,8,9,sax,0.1282115118911505,none
DistalPhalanxOutlineAgeGroup,8,9,sfa,0.4096435463946876,none
DistalPhalanxOutlineAgeGroup,8,9,sfa,0.4743559309582871,var
DistalPhalanxOutlineAgeGroup,8,9,spartan,0.5537345789146917,woDAA
DistalPhalanxOutlineAgeGroup,8,9,spartan,0.6444290332531784,dp_debug-reg7-delta0.5
DistalPhalanxOutlineAgeGroup,9,9,sax,0.1909972640323827,none
DistalPhalanxOutlineAgeGroup,9,9,sfa,0.4263139090319595,none
DistalPhalanxOutlineAgeGroup,9,9,sfa,0.4909799773674695,var
DistalPhalanxOutlineAgeGroup,9,9,spartan,0.5681624297442642,woDAA
DistalPhalanxOutlineAgeGroup,9,9,spartan,0.6583027043480241,dp_debug-reg7-delta0.5
DistalPhalanxOutlineAgeGroup,10,9,sax,0.2184717619151742,none
DistalPhalanxOutlineAgeGroup,10,9,sfa,0.4484367484238763,none
DistalPhalanxOutlineAgeGroup,10,9,sfa,0.5211191297239922,var
DistalPhalanxOutlineAgeGroup,10,9,spartan,0.6111507264138325,woDAA
DistalPhalanxOutlineAgeGroup,10,9,spartan,0.6620166971033387,dp_debug-reg7-delta0.5
DistalPhalanxOutlineAgeGroup,4,10,sax,0.0202964246962698,none
DistalPhalanxOutlineAgeGroup,4,10,sfa,0.2718612963675323,none
DistalPhalanxOutlineAgeGroup,4,10,sfa,0.2968913140627822,var
DistalPhalanxOutlineAgeGroup,4,10,spartan,0.3355486188572228,woDAA
DistalPhalanxOutlineAgeGroup,4,10,spartan,0.5069785042986986,dp_debug-reg7-delta0.5
DistalPhalanxOutlineAgeGroup,5,10,sax,0.0444344187487407,none
DistalPhalanxOutlineAgeGroup,5,10,sfa,0.331384176726896,none
DistalPhalanxOutlineAgeGroup,5,10,sfa,0.3735073889401725,var
DistalPhalanxOutlineAgeGroup,5,10,spartan,0.4272858502086581,woDAA
DistalPhalanxOutlineAgeGroup,5,10,spartan,0.5234084154680706,dp_debug-reg7-delta0.5
DistalPhalanxOutlineAgeGroup,6,10,sax,0.0913051722526063,none
DistalPhalanxOutlineAgeGroup,6,10,sfa,0.3675781690173538,none
DistalPhalanxOutlineAgeGroup,6,10,sfa,0.4089274125969692,var
DistalPhalanxOutlineAgeGroup,6,10,spartan,0.4820016714010159,woDAA
DistalPhalanxOutlineAgeGroup,6,10,spartan,0.5357090565746343,dp_debug-reg7-delta0.5
DistalPhalanxOutlineAgeGroup,7,10,sax,0.1339472523928971,none
DistalPhalanxOutlineAgeGroup,7,10,sfa,0.4032311767677107,none
DistalPhalanxOutlineAgeGroup,7,10,sfa,0.4537625664472188,var
DistalPhalanxOutlineAgeGroup,7,10,spartan,0.5220963192826046,woDAA
DistalPhalanxOutlineAgeGroup,7,10,spartan,0.5519021538168922,dp_debug-reg7-delta0.5
DistalPhalanxOutlineAgeGroup,8,10,sax,0.1221699641588574,none
DistalPhalanxOutlineAgeGroup,8,10,sfa,0.4336133025352336,none
DistalPhalanxOutlineAgeGroup,8,10,sfa,0.4851903472442744,var
DistalPhalanxOutlineAgeGroup,8,10,spartan,0.5581149876771595,woDAA
DistalPhalanxOutlineAgeGroup,8,10,spartan,0.6597592448186561,dp_debug-reg7-delta0.5
DistalPhalanxOutlineAgeGroup,9,10,sax,0.1816416777847759,none
DistalPhalanxOutlineAgeGroup,9,10,sfa,0.4519932855422985,none
DistalPhalanxOutlineAgeGroup,9,10,sfa,0.5016982783587033,var
DistalPhalanxOutlineAgeGroup,9,10,spartan,0.5726254173935365,woDAA
DistalPhalanxOutlineAgeGroup,9,10,spartan,0.6634475260568445,dp_debug-reg7-delta0.5
DistalPhalanxOutlineAgeGroup,10,10,sax,0.2077858025663867,none
DistalPhalanxOutlineAgeGroup,10,10,sfa,0.4739628900130747,none
DistalPhalanxOutlineAgeGroup,10,10,sfa,0.532752300876148,var
DistalPhalanxOutlineAgeGroup,10,10,spartan,0.615848954395563,woDAA
DistalPhalanxOutlineAgeGroup,10,10,spartan,0.6727896008518025,dp_debug-reg7-delta0.5
LargeKitchenAppliances,4,4,sax,0.0287459596787943,none
LargeKitchenAppliances,4,4,sfa,0.1353341419664809,none
LargeKitchenAppliances,4,4,sfa,0.1378594504288132,var
LargeKitchenAppliances,4,4,spartan,0.1101806700970382,woDAA
LargeKitchenAppliances,4,4,spartan,0.1101806700970382,dp_debug-reg7-delta0.5
LargeKitchenAppliances,5,4,sax,0.0291586935793713,none
LargeKitchenAppliances,5,4,sfa,0.1583911416409978,none
LargeKitchenAppliances,5,4,sfa,0.1613029529396087,var
LargeKitchenAppliances,5,4,spartan,0.1446386055684387,woDAA
LargeKitchenAppliances,5,4,spartan,0.1383990337462174,dp_debug-reg7-delta0.5
LargeKitchenAppliances,6,4,sax,0.0940894325812192,none
LargeKitchenAppliances,6,4,sfa,0.1771189889903061,none
LargeKitchenAppliances,6,4,sfa,0.1787215815386125,var
LargeKitchenAppliances,6,4,spartan,0.1703317914366309,woDAA
LargeKitchenAppliances,6,4,spartan,0.1647000568695597,dp_debug-reg7-delta0.5
LargeKitchenAppliances,7,4,sax,0.0723135459355267,none
LargeKitchenAppliances,7,4,sfa,0.1902942715165888,none
LargeKitchenAppliances,7,4,sfa,0.1930484113793512,var
LargeKitchenAppliances,7,4,spartan,0.1842885056653283,woDAA
LargeKitchenAppliances,7,4,spartan,0.1819762305700684,dp_debug-reg7-delta0.5
LargeKitchenAppliances,8,4,sax,0.1119023375527418,none
LargeKitchenAppliances,8,4,sfa,0.2018207404483622,none
LargeKitchenAppliances,8,4,sfa,0.205068105651961,var
LargeKitchenAppliances,8,4,spartan,0.1965793011076866,woDAA
LargeKitchenAppliances,8,4,spartan,0.1965793011076866,dp_debug-reg7-delta0.5
LargeKitchenAppliances,9,4,sax,0.1318312977112625,none
LargeKitchenAppliances,9,4,sfa,0.2078887209886196,none
LargeKitchenAppliances,9,4,sfa,0.2107608384931197,var
LargeKitchenAppliances,9,4,spartan,0.2084153825489412,woDAA
LargeKitchenAppliances,9,4,spartan,0.1965793011076866,dp_debug-reg7-delta0.5
LargeKitchenAppliances,10,4,sax,0.1252699270259537,none
LargeKitchenAppliances,10,4,sfa,0.2149627626624429,none
LargeKitchenAppliances,10,4,sfa,0.2178389398319406,var
LargeKitchenAppliances,10,4,spartan,0.2164484323396794,woDAA
LargeKitchenAppliances,10,4,spartan,0.2125744396850062,dp_debug-reg7-delta0.5
LargeKitchenAppliances,4,5,sax,0.0673529757573198,none
LargeKitchenAppliances,4,5,sfa,0.1563421916357212,none
LargeKitchenAppliances,4,5,sfa,0.1563421916357212,var
LargeKitchenAppliances,4,5,spartan,0.126511075038024,woDAA
